BIMI,0.11013841210580066,0.14938904453734084,0.16049349897338797,0.1742625433410999,0.19696168223046726
SAEX,0.11086739068735435,0.12024644600468536,0.11966002818394746,0.14104320324029523,0.1532267597798071
BRN,0.032333725443529075,0.04077482279769694,0.04874940583810014,0.05677943016790535,0.06708796023358714
ONTX,0.07077041952299343,0.09502787183244643,0.10703751746300391,0.13082669026040453,0.15476577196262614
CANF,0.07732614897847985,0.08648119840117234,0.10038743221435335,0.11581990064141993,0.1302023742217109
SRRA,0.04666759568567674,0.06121874728926651,0.08697994735167183,0.10564152934176592,0.1194578890316677
YTEN,0.08357641315288646,0.10308655495532214,0.12453536586873218,0.14393842266151266,0.16855116027729256
NAVB,0.08036246220677719,0.09324315962867658,0.11649520998717214,0.13994099571756727,0.16014261335473912
TKKS,0.01688509485218733,0.0031580252797984176,0.0033782267347769166,0.0038398775216693776,0.00394750530049624
PT,0.0772184793318897,0.10775466371242065,0.11377058735834,0.1126214414946477,0.13070841998435484
NK,0.06504814763324739,0.0782900054499976,0.09505882963785127,0.1090561889622254,0.1337637085635251
LXRX,0.05555687792159773,0.06613264535297016,0.08212431869150229,0.10158948767480959,0.11536944926070106
SQNS,0.07062063276327402,0.08280827542765837,0.09967248241735918,0.12271851554154241,0.13323884551777596
CRTX,0.09585718570637485,0.1070276667927113,0.08707343777090389,0.12679714817724183,0.1379822860594145
HFFG,0.05582601411450498,0.07217030254897391,0.06663357737633577,0.06219994903669453,0.07638833769076282
AKER,0.10190841533529224,0.1263315901330154,0.15536683868616097,0.18713099680890308,0.2177312937771562
GLMD,0.0796848121103058,0.09984920809840979,0.11527372681094894,0.13503461135874745,0.15035605688117729
JG,0.06776966473375373,0.11621221011091734,0.15972268398726855,0.17448600922171642,0.19226420936058142
CBLI,0.07267378169345017,0.09448362454153202,0.11381775131079917,0.13648592522688813,0.15846946229626255
VBIV,0.05025114598791953,0.06645819896455606,0.0823807375170894,0.09255467033687874,0.11047914255839482
RAPT,0.19289391377779258,0.2729699999576774,0.2599563429340208,0.30858582325410955,0.3718653537016517
EVLO,0.062034520994374565,0.07918470626865257,0.08258914044676334,0.10291509738265718,0.12176904779755963
AKTX,0.07971263552615157,0.10365464897255303,0.12243431513975794,0.13625459107373436,0.15875145570190016
ADXS,0.10596503810868181,0.11809632541528678,0.1486883555110728,0.16874498478134894,0.19613682172810426
PDSB,0.058147563033497315,0.08036955823529505,0.09039019962610326,0.10308108915874155,0.11365304805015908

